name,coordinates.x,coordinates.y,realHero,hasToothpick,car.name,mood,impactSpeed,minutesOfWaiting,weaponType
BulkUser_799,99,-876.0,true,true,BulkCar_19,CALM,60.0,2.0,MACHINE_GUN
BulkUser_800,100,-875.5,false,false,BulkCar_20,SADNESS,110.0,80.0,BAT
BulkUser_801,1,-900.0,true,false,BulkCar_1,RAGE,61.0,2.0,HAMMER
BulkUser_802,2,-899.5,false,true,BulkCar_2,CALM,112.0,82.0,RIFLE
BulkUser_803,3,-899.0,true,false,BulkCar_3,SADNESS,62.0,2.0,MACHINE_GUN
BulkUser_804,4,-898.5,false,false,BulkCar_4,RAGE,114.0,84.0,BAT
BulkUser_805,5,-898.0,true,true,BulkCar_5,CALM,63.0,2.0,HAMMER
BulkUser_806,6,-897.5,false,false,BulkCar_6,SADNESS,116.0,86.0,RIFLE
BulkUser_807,7,-897.0,true,false,BulkCar_7,RAGE,64.0,2.0,MACHINE_GUN
BulkUser_808,8,-896.5,false,true,BulkCar_8,CALM,118.0,88.0,BAT
BulkUser_809,9,-896.0,true,false,BulkCar_9,SADNESS,65.0,2.0,HAMMER
BulkUser_810,10,-895.5,false,false,BulkCar_10,RAGE,120.0,90.0,RIFLE
BulkUser_811,11,-895.0,true,true,BulkCar_11,CALM,66.0,2.0,MACHINE_GUN
BulkUser_812,12,-894.5,false,false,BulkCar_12,SADNESS,122.0,92.0,BAT
BulkUser_813,13,-894.0,true,false,BulkCar_13,RAGE,67.0,2.0,HAMMER
BulkUser_814,14,-893.5,false,true,BulkCar_14,CALM,124.0,94.0,RIFLE
BulkUser_815,15,-893.0,true,false,BulkCar_15,SADNESS,68.0,2.0,MACHINE_GUN
BulkUser_816,16,-892.5,false,false,BulkCar_16,RAGE,126.0,96.0,BAT
BulkUser_817,17,-892.0,true,true,BulkCar_17,CALM,69.0,2.0,HAMMER
BulkUser_818,18,-891.5,false,false,BulkCar_18,SADNESS,128.0,98.0,RIFLE
BulkUser_819,19,-891.0,true,false,BulkCar_19,RAGE,70.0,2.0,MACHINE_GUN
BulkUser_820,20,-890.5,false,true,BulkCar_20,CALM,130.0,100.0,BAT
BulkUser_821,21,-890.0,true,false,BulkCar_1,SADNESS,71.0,2.0,HAMMER
BulkUser_822,22,-889.5,false,false,BulkCar_2,RAGE,132.0,102.0,RIFLE
BulkUser_823,23,-889.0,true,true,BulkCar_3,CALM,72.0,2.0,MACHINE_GUN
BulkUser_824,24,-888.5,false,false,BulkCar_4,SADNESS,134.0,104.0,BAT
BulkUser_825,25,-888.0,true,false,BulkCar_5,RAGE,73.0,2.0,HAMMER
BulkUser_826,26,-887.5,false,true,BulkCar_6,CALM,136.0,106.0,RIFLE
BulkUser_827,27,-887.0,true,false,BulkCar_7,SADNESS,74.0,2.0,MACHINE_GUN
BulkUser_828,28,-886.5,false,false,BulkCar_8,RAGE,138.0,108.0,BAT
BulkUser_829,29,-886.0,true,true,BulkCar_9,CALM,75.0,2.0,HAMMER
BulkUser_830,30,-885.5,false,false,BulkCar_10,SADNESS,140.0,110.0,RIFLE
BulkUser_831,31,-885.0,true,false,BulkCar_11,RAGE,76.0,2.0,MACHINE_GUN
BulkUser_832,32,-884.5,false,true,BulkCar_12,CALM,142.0,112.0,BAT
BulkUser_833,33,-884.0,true,false,BulkCar_13,SADNESS,77.0,2.0,HAMMER
BulkUser_834,34,-883.5,false,false,BulkCar_14,RAGE,144.0,114.0,RIFLE
BulkUser_835,35,-883.0,true,true,BulkCar_15,CALM,78.0,2.0,MACHINE_GUN
BulkUser_836,36,-882.5,false,false,BulkCar_16,SADNESS,146.0,116.0,BAT
BulkUser_837,37,-882.0,true,false,BulkCar_17,RAGE,79.0,2.0,HAMMER
BulkUser_838,38,-881.5,false,true,BulkCar_18,CALM,148.0,118.0,RIFLE
BulkUser_839,39,-881.0,true,false,BulkCar_19,SADNESS,80.0,2.0,MACHINE_GUN
BulkUser_840,40,-880.5,false,false,BulkCar_20,RAGE,150.0,120.0,BAT
BulkUser_841,41,-880.0,true,true,BulkCar_1,CALM,81.0,2.0,HAMMER
BulkUser_842,42,-879.5,false,false,BulkCar_2,SADNESS,152.0,2.0,RIFLE
BulkUser_843,43,-879.0,true,false,BulkCar_3,RAGE,82.0,2.0,MACHINE_GUN
BulkUser_844,44,-878.5,false,true,BulkCar_4,CALM,154.0,4.0,BAT
BulkUser_845,45,-878.0,true,false,BulkCar_5,SADNESS,83.0,2.0,HAMMER
BulkUser_846,46,-877.5,false,false,BulkCar_6,RAGE,156.0,6.0,RIFLE
BulkUser_847,47,-877.0,true,true,BulkCar_7,CALM,84.0,2.0,MACHINE_GUN
BulkUser_848,48,-876.5,false,false,BulkCar_8,SADNESS,158.0,8.0,BAT
BulkUser_849,49,-876.0,true,false,BulkCar_9,RAGE,85.0,2.0,HAMMER
BulkUser_850,50,-875.5,false,true,BulkCar_10,CALM,160.0,10.0,RIFLE
BulkUser_851,51,-900.0,true,false,BulkCar_11,SADNESS,86.0,2.0,MACHINE_GUN
BulkUser_852,52,-899.5,false,false,BulkCar_12,RAGE,162.0,12.0,BAT
BulkUser_853,53,-899.0,true,true,BulkCar_13,CALM,87.0,2.0,HAMMER
BulkUser_854,54,-898.5,false,false,BulkCar_14,SADNESS,164.0,14.0,RIFLE
BulkUser_855,55,-898.0,true,false,BulkCar_15,RAGE,88.0,2.0,MACHINE_GUN
BulkUser_856,56,-897.5,false,true,BulkCar_16,CALM,166.0,16.0,BAT
BulkUser_857,57,-897.0,true,false,BulkCar_17,SADNESS,89.0,2.0,HAMMER
BulkUser_858,58,-896.5,false,false,BulkCar_18,RAGE,168.0,18.0,RIFLE
BulkUser_859,59,-896.0,true,true,BulkCar_19,CALM,90.0,2.0,MACHINE_GUN
BulkUser_860,60,-895.5,false,false,BulkCar_20,SADNESS,170.0,20.0,BAT
BulkUser_861,61,-895.0,true,false,BulkCar_1,RAGE,91.0,2.0,HAMMER
BulkUser_862,62,-894.5,false,true,BulkCar_2,CALM,172.0,22.0,RIFLE
BulkUser_863,63,-894.0,true,false,BulkCar_3,SADNESS,92.0,2.0,MACHINE_GUN
BulkUser_864,64,-893.5,false,false,BulkCar_4,RAGE,174.0,24.0,BAT
BulkUser_865,65,-893.0,true,true,BulkCar_5,CALM,93.0,2.0,HAMMER
BulkUser_866,66,-892.5,false,false,BulkCar_6,SADNESS,176.0,26.0,RIFLE
BulkUser_867,67,-892.0,true,false,BulkCar_7,RAGE,94.0,2.0,MACHINE_GUN
BulkUser_868,68,-891.5,false,true,BulkCar_8,CALM,178.0,28.0,BAT
BulkUser_869,69,-891.0,true,false,BulkCar_9,SADNESS,95.0,2.0,HAMMER
BulkUser_870,70,-890.5,false,false,BulkCar_10,RAGE,180.0,30.0,RIFLE
BulkUser_871,71,-890.0,true,true,BulkCar_11,CALM,96.0,2.0,MACHINE_GUN
BulkUser_872,72,-889.5,false,false,BulkCar_12,SADNESS,182.0,32.0,BAT
BulkUser_873,73,-889.0,true,false,BulkCar_13,RAGE,97.0,2.0,HAMMER
BulkUser_874,74,-888.5,false,true,BulkCar_14,CALM,184.0,34.0,RIFLE
BulkUser_875,75,-888.0,true,false,BulkCar_15,SADNESS,98.0,2.0,MACHINE_GUN
BulkUser_876,76,-887.5,false,false,BulkCar_16,RAGE,186.0,36.0,BAT
BulkUser_877,77,-887.0,true,true,BulkCar_17,CALM,99.0,2.0,HAMMER
BulkUser_878,78,-886.5,false,false,BulkCar_18,SADNESS,188.0,38.0,RIFLE
BulkUser_879,79,-886.0,true,false,BulkCar_19,RAGE,100.0,2.0,MACHINE_GUN
BulkUser_880,80,-885.5,false,true,BulkCar_20,CALM,190.0,40.0,BAT
BulkUser_881,81,-885.0,true,false,BulkCar_1,SADNESS,101.0,2.0,HAMMER
BulkUser_882,82,-884.5,false,false,BulkCar_2,RAGE,192.0,42.0,RIFLE
BulkUser_883,83,-884.0,true,true,BulkCar_3,CALM,102.0,2.0,MACHINE_GUN
BulkUser_884,84,-883.5,false,false,BulkCar_4,SADNESS,194.0,44.0,BAT
BulkUser_885,85,-883.0,true,false,BulkCar_5,RAGE,103.0,2.0,HAMMER
BulkUser_886,86,-882.5,false,true,BulkCar_6,CALM,196.0,46.0,RIFLE
BulkUser_887,87,-882.0,true,false,BulkCar_7,SADNESS,104.0,2.0,MACHINE_GUN
BulkUser_888,88,-881.5,false,false,BulkCar_8,RAGE,198.0,48.0,BAT
BulkUser_889,89,-881.0,true,true,BulkCar_9,CALM,105.0,2.0,HAMMER
BulkUser_890,90,-880.5,false,false,BulkCar_10,SADNESS,200.0,50.0,RIFLE
BulkUser_891,91,-880.0,true,false,BulkCar_11,RAGE,106.0,2.0,MACHINE_GUN
BulkUser_892,92,-879.5,false,true,BulkCar_12,CALM,202.0,52.0,BAT
BulkUser_893,93,-879.0,true,false,BulkCar_13,SADNESS,107.0,2.0,HAMMER
BulkUser_894,94,-878.5,false,false,BulkCar_14,RAGE,204.0,54.0,RIFLE
BulkUser_895,95,-878.0,true,true,BulkCar_15,CALM,108.0,2.0,MACHINE_GUN
BulkUser_896,96,-877.5,false,false,BulkCar_16,SADNESS,206.0,56.0,BAT
BulkUser_897,97,-877.0,true,false,BulkCar_17,RAGE,109.0,2.0,HAMMER
BulkUser_898,98,-876.5,false,true,BulkCar_18,CALM,208.0,58.0,RIFLE
BulkUser_899,99,-876.0,true,false,BulkCar_19,SADNESS,110.0,2.0,MACHINE_GUN
BulkUser_900,100,-875.5,false,false,BulkCar_20,RAGE,210.0,60.0,BAT
BulkUser_901,1,-900.0,true,true,BulkCar_1,CALM,111.0,2.0,HAMMER
BulkUser_902,2,-899.5,false,false,BulkCar_2,SADNESS,212.0,62.0,RIFLE
BulkUser_903,3,-899.0,true,false,BulkCar_3,RAGE,112.0,2.0,MACHINE_GUN
BulkUser_904,4,-898.5,false,true,BulkCar_4,CALM,214.0,64.0,BAT
BulkUser_905,5,-898.0,true,false,BulkCar_5,SADNESS,113.0,2.0,HAMMER
BulkUser_906,6,-897.5,false,false,BulkCar_6,RAGE,216.0,66.0,RIFLE
BulkUser_907,7,-897.0,true,true,BulkCar_7,CALM,114.0,2.0,MACHINE_GUN
BulkUser_908,8,-896.5,false,false,BulkCar_8,SADNESS,218.0,68.0,BAT
BulkUser_909,9,-896.0,true,false,BulkCar_9,RAGE,115.0,2.0,HAMMER
BulkUser_910,10,-895.5,false,true,BulkCar_10,CALM,220.0,70.0,RIFLE
BulkUser_911,11,-895.0,true,false,BulkCar_11,SADNESS,116.0,2.0,MACHINE_GUN
BulkUser_912,12,-894.5,false,false,BulkCar_12,RAGE,222.0,72.0,BAT
BulkUser_913,13,-894.0,true,true,BulkCar_13,CALM,117.0,2.0,HAMMER
BulkUser_914,14,-893.5,false,false,BulkCar_14,SADNESS,224.0,74.0,RIFLE
BulkUser_915,15,-893.0,true,false,BulkCar_15,RAGE,118.0,2.0,MACHINE_GUN
BulkUser_916,16,-892.5,false,true,BulkCar_16,CALM,226.0,76.0,BAT
BulkUser_917,17,-892.0,true,false,BulkCar_17,SADNESS,119.0,2.0,HAMMER
BulkUser_918,18,-891.5,false,false,BulkCar_18,RAGE,228.0,78.0,RIFLE
BulkUser_919,19,-891.0,true,true,BulkCar_19,CALM,120.0,2.0,MACHINE_GUN
BulkUser_920,20,-890.5,false,false,BulkCar_20,SADNESS,230.0,80.0,BAT
BulkUser_921,21,-890.0,true,false,BulkCar_1,RAGE,121.0,2.0,HAMMER
BulkUser_922,22,-889.5,false,true,BulkCar_2,CALM,232.0,82.0,RIFLE
BulkUser_923,23,-889.0,true,false,BulkCar_3,SADNESS,122.0,2.0,MACHINE_GUN
BulkUser_924,24,-888.5,false,false,BulkCar_4,RAGE,234.0,84.0,BAT
BulkUser_925,25,-888.0,true,true,BulkCar_5,CALM,123.0,2.0,HAMMER
BulkUser_926,26,-887.5,false,false,BulkCar_6,SADNESS,236.0,86.0,RIFLE
BulkUser_927,27,-887.0,true,false,BulkCar_7,RAGE,124.0,2.0,MACHINE_GUN
BulkUser_928,28,-886.5,false,true,BulkCar_8,CALM,238.0,88.0,BAT
BulkUser_929,29,-886.0,true,false,BulkCar_9,SADNESS,125.0,2.0,HAMMER
BulkUser_930,30,-885.5,false,false,BulkCar_10,RAGE,240.0,90.0,RIFLE
BulkUser_931,31,-885.0,true,true,BulkCar_11,CALM,126.0,2.0,MACHINE_GUN
BulkUser_932,32,-884.5,false,false,BulkCar_12,SADNESS,242.0,92.0,BAT
BulkUser_933,33,-884.0,true,false,BulkCar_13,RAGE,127.0,2.0,HAMMER
BulkUser_934,34,-883.5,false,true,BulkCar_14,CALM,244.0,94.0,RIFLE
BulkUser_935,35,-883.0,true,false,BulkCar_15,SADNESS,128.0,2.0,MACHINE_GUN
BulkUser_936,36,-882.5,false,false,BulkCar_16,RAGE,246.0,96.0,BAT
BulkUser_937,37,-882.0,true,true,BulkCar_17,CALM,129.0,2.0,HAMMER
BulkUser_938,38,-881.5,false,false,BulkCar_18,SADNESS,248.0,98.0,RIFLE
BulkUser_939,39,-881.0,true,false,BulkCar_19,RAGE,130.0,2.0,MACHINE_GUN
BulkUser_940,40,-880.5,false,true,BulkCar_20,CALM,250.0,100.0,BAT
BulkUser_941,41,-880.0,true,false,BulkCar_1,SADNESS,131.0,2.0,HAMMER
BulkUser_942,42,-879.5,false,false,BulkCar_2,RAGE,252.0,102.0,RIFLE
BulkUser_943,43,-879.0,true,true,BulkCar_3,CALM,132.0,2.0,MACHINE_GUN
BulkUser_944,44,-878.5,false,false,BulkCar_4,SADNESS,254.0,104.0,BAT
BulkUser_945,45,-878.0,true,false,BulkCar_5,RAGE,133.0,2.0,HAMMER
BulkUser_946,46,-877.5,false,true,BulkCar_6,CALM,256.0,106.0,RIFLE
BulkUser_947,47,-877.0,true,false,BulkCar_7,SADNESS,134.0,2.0,MACHINE_GUN
BulkUser_948,48,-876.5,false,false,BulkCar_8,RAGE,258.0,108.0,BAT
BulkUser_949,49,-876.0,true,true,BulkCar_9,CALM,135.0,2.0,HAMMER
BulkUser_950,50,-875.5,false,false,BulkCar_10,SADNESS,260.0,110.0,RIFLE
BulkUser_951,51,-900.0,true,false,BulkCar_11,RAGE,136.0,2.0,MACHINE_GUN
BulkUser_952,52,-899.5,false,true,BulkCar_12,CALM,262.0,112.0,BAT
BulkUser_953,53,-899.0,true,false,BulkCar_13,SADNESS,137.0,2.0,HAMMER
BulkUser_954,54,-898.5,false,false,BulkCar_14,RAGE,264.0,114.0,RIFLE
BulkUser_955,55,-898.0,true,true,BulkCar_15,CALM,138.0,2.0,MACHINE_GUN
BulkUser_956,56,-897.5,false,false,BulkCar_16,SADNESS,266.0,116.0,BAT
BulkUser_957,57,-897.0,true,false,BulkCar_17,RAGE,139.0,2.0,HAMMER
BulkUser_958,58,-896.5,false,true,BulkCar_18,CALM,268.0,118.0,RIFLE
BulkUser_959,59,-896.0,true,false,BulkCar_19,SADNESS,140.0,2.0,MACHINE_GUN
BulkUser_960,60,-895.5,false,false,BulkCar_20,RAGE,270.0,120.0,BAT
BulkUser_961,61,-895.0,true,true,BulkCar_1,CALM,141.0,2.0,HAMMER
BulkUser_962,62,-894.5,false,false,BulkCar_2,SADNESS,272.0,2.0,RIFLE
BulkUser_963,63,-894.0,true,false,BulkCar_3,RAGE,142.0,2.0,MACHINE_GUN
BulkUser_964,64,-893.5,false,true,BulkCar_4,CALM,274.0,4.0,BAT
BulkUser_965,65,-893.0,true,false,BulkCar_5,SADNESS,143.0,2.0,HAMMER
BulkUser_966,66,-892.5,false,false,BulkCar_6,RAGE,276.0,6.0,RIFLE
BulkUser_967,67,-892.0,true,true,BulkCar_7,CALM,144.0,2.0,MACHINE_GUN
BulkUser_968,68,-891.5,false,false,BulkCar_8,SADNESS,278.0,8.0,BAT
BulkUser_969,69,-891.0,true,false,BulkCar_9,RAGE,145.0,2.0,HAMMER
BulkUser_970,70,-890.5,false,true,BulkCar_10,CALM,280.0,10.0,RIFLE
BulkUser_971,71,-890.0,true,false,BulkCar_11,SADNESS,146.0,2.0,MACHINE_GUN
BulkUser_972,72,-889.5,false,false,BulkCar_12,RAGE,282.0,12.0,BAT
BulkUser_973,73,-889.0,true,true,BulkCar_13,CALM,147.0,2.0,HAMMER
BulkUser_974,74,-888.5,false,false,BulkCar_14,SADNESS,284.0,14.0,RIFLE
BulkUser_975,75,-888.0,true,false,BulkCar_15,RAGE,148.0,2.0,MACHINE_GUN
BulkUser_976,76,-887.5,false,true,BulkCar_16,CALM,286.0,16.0,BAT
BulkUser_977,77,-887.0,true,false,BulkCar_17,SADNESS,149.0,2.0,HAMMER
BulkUser_978,78,-886.5,false,false,BulkCar_18,RAGE,288.0,18.0,RIFLE
BulkUser_979,79,-886.0,true,true,BulkCar_19,CALM,150.0,2.0,MACHINE_GUN
BulkUser_980,80,-885.5,false,false,BulkCar_20,SADNESS,290.0,20.0,BAT
BulkUser_981,81,-885.0,true,false,BulkCar_1,RAGE,151.0,2.0,HAMMER
BulkUser_982,82,-884.5,false,true,BulkCar_2,CALM,292.0,22.0,RIFLE
BulkUser_983,83,-884.0,true,false,BulkCar_3,SADNESS,152.0,2.0,MACHINE_GUN
BulkUser_984,84,-883.5,false,false,BulkCar_4,RAGE,294.0,24.0,BAT
BulkUser_985,85,-883.0,true,true,BulkCar_5,CALM,153.0,2.0,HAMMER
BulkUser_986,86,-882.5,false,false,BulkCar_6,SADNESS,296.0,26.0,RIFLE
BulkUser_987,87,-882.0,true,false,BulkCar_7,RAGE,154.0,2.0,MACHINE_GUN
BulkUser_988,88,-881.5,false,true,BulkCar_8,CALM,298.0,28.0,BAT
BulkUser_989,89,-881.0,true,false,BulkCar_9,SADNESS,155.0,2.0,HAMMER
BulkUser_990,90,-880.5,false,false,BulkCar_10,RAGE,300.0,30.0,RIFLE
BulkUser_991,91,-880.0,true,true,BulkCar_11,CALM,156.0,2.0,MACHINE_GUN
BulkUser_992,92,-879.5,false,false,BulkCar_12,SADNESS,302.0,32.0,BAT
BulkUser_993,93,-879.0,true,false,BulkCar_13,RAGE,157.0,2.0,HAMMER
BulkUser_994,94,-878.5,false,true,BulkCar_14,CALM,304.0,34.0,RIFLE
BulkUser_995,95,-878.0,true,false,BulkCar_15,SADNESS,158.0,2.0,MACHINE_GUN
BulkUser_996,96,-877.5,false,false,BulkCar_16,RAGE,306.0,36.0,BAT
BulkUser_997,97,-877.0,true,true,BulkCar_17,CALM,159.0,2.0,HAMMER
BulkUser_998,98,-876.5,false,false,BulkCar_18,SADNESS,308.0,38.0,RIFLE
BulkUser_999,99,-876.0,true,false,BulkCar_19,RAGE,160.0,2.0,MACHINE_GUN
BulkUser_1000,100,-875.5,false,true,BulkCar_20,CALM,310.0,40.0,BAT
