name,coordinates.x,coordinates.y,realHero,hasToothpick,car.name,mood,impactSpeed,minutesOfWaiting,weaponType
BulkUser_1793,93,-879.0,true,false,BulkCar_13,SADNESS,217.0,3.0,HAMMER
BulkUser_1794,94,-878.5,false,false,BulkCar_14,RAGE,69.0,114.0,RIFLE
BulkUser_1795,95,-878.0,true,true,BulkCar_15,CALM,218.0,3.0,MACHINE_GUN
BulkUser_1796,96,-877.5,false,false,BulkCar_16,SADNESS,71.0,116.0,BAT
BulkUser_1797,97,-877.0,true,false,BulkCar_17,RAGE,219.0,3.0,HAMMER
BulkUser_1798,98,-876.5,false,true,BulkCar_18,CALM,73.0,118.0,RIFLE
BulkUser_1799,99,-876.0,true,false,BulkCar_19,SADNESS,220.0,3.0,MACHINE_GUN
BulkUser_1800,100,-875.5,false,false,BulkCar_20,RAGE,75.0,120.0,BAT
BulkUser_1801,1,-900.0,true,true,BulkCar_1,CALM,221.0,3.0,HAMMER
BulkUser_1802,2,-899.5,false,false,BulkCar_2,SADNESS,77.0,2.0,RIFLE
BulkUser_1803,3,-899.0,true,false,BulkCar_3,RAGE,222.0,3.0,MACHINE_GUN
BulkUser_1804,4,-898.5,false,true,BulkCar_4,CALM,79.0,4.0,BAT
BulkUser_1805,5,-898.0,true,false,BulkCar_5,SADNESS,223.0,3.0,HAMMER
BulkUser_1806,6,-897.5,false,false,BulkCar_6,RAGE,81.0,6.0,RIFLE
BulkUser_1807,7,-897.0,true,true,BulkCar_7,CALM,224.0,3.0,MACHINE_GUN
BulkUser_1808,8,-896.5,false,false,BulkCar_8,SADNESS,83.0,8.0,BAT
BulkUser_1809,9,-896.0,true,false,BulkCar_9,RAGE,225.0,3.0,HAMMER
BulkUser_1810,10,-895.5,false,true,BulkCar_10,CALM,85.0,10.0,RIFLE
BulkUser_1811,11,-895.0,true,false,BulkCar_11,SADNESS,226.0,3.0,MACHINE_GUN
BulkUser_1812,12,-894.5,false,false,BulkCar_12,RAGE,87.0,12.0,BAT
BulkUser_1813,13,-894.0,true,true,BulkCar_13,CALM,227.0,3.0,HAMMER
BulkUser_1814,14,-893.5,false,false,BulkCar_14,SADNESS,89.0,14.0,RIFLE
BulkUser_1815,15,-893.0,true,false,BulkCar_15,RAGE,228.0,3.0,MACHINE_GUN
BulkUser_1816,16,-892.5,false,true,BulkCar_16,CALM,91.0,16.0,BAT
BulkUser_1817,17,-892.0,true,false,BulkCar_17,SADNESS,229.0,3.0,HAMMER
BulkUser_1818,18,-891.5,false,false,BulkCar_18,RAGE,93.0,18.0,RIFLE
BulkUser_1819,19,-891.0,true,true,BulkCar_19,CALM,230.0,3.0,MACHINE_GUN
BulkUser_1820,20,-890.5,false,false,BulkCar_20,SADNESS,95.0,20.0,BAT
BulkUser_1821,21,-890.0,true,false,BulkCar_1,RAGE,231.0,3.0,HAMMER
BulkUser_1822,22,-889.5,false,true,BulkCar_2,CALM,97.0,22.0,RIFLE
BulkUser_1823,23,-889.0,true,false,BulkCar_3,SADNESS,232.0,3.0,MACHINE_GUN
BulkUser_1824,24,-888.5,false,false,BulkCar_4,RAGE,99.0,24.0,BAT
BulkUser_1825,25,-888.0,true,true,BulkCar_5,CALM,233.0,3.0,HAMMER
BulkUser_1826,26,-887.5,false,false,BulkCar_6,SADNESS,101.0,26.0,RIFLE
BulkUser_1827,27,-887.0,true,false,BulkCar_7,RAGE,234.0,3.0,MACHINE_GUN
BulkUser_1828,28,-886.5,false,true,BulkCar_8,CALM,103.0,28.0,BAT
BulkUser_1829,29,-886.0,true,false,BulkCar_9,SADNESS,235.0,3.0,HAMMER
BulkUser_1830,30,-885.5,false,false,BulkCar_10,RAGE,105.0,30.0,RIFLE
BulkUser_1831,31,-885.0,true,true,BulkCar_11,CALM,236.0,3.0,MACHINE_GUN
BulkUser_1832,32,-884.5,false,false,BulkCar_12,SADNESS,107.0,32.0,BAT
BulkUser_1833,33,-884.0,true,false,BulkCar_13,RAGE,237.0,3.0,HAMMER
BulkUser_1834,34,-883.5,false,true,BulkCar_14,CALM,109.0,34.0,RIFLE
BulkUser_1835,35,-883.0,true,false,BulkCar_15,SADNESS,238.0,3.0,MACHINE_GUN
BulkUser_1836,36,-882.5,false,false,BulkCar_16,RAGE,111.0,36.0,BAT
BulkUser_1837,37,-882.0,true,true,BulkCar_17,CALM,239.0,3.0,HAMMER
BulkUser_1838,38,-881.5,false,false,BulkCar_18,SADNESS,113.0,38.0,RIFLE
BulkUser_1839,39,-881.0,true,false,BulkCar_19,RAGE,240.0,3.0,MACHINE_GUN
BulkUser_1840,40,-880.5,false,true,BulkCar_20,CALM,115.0,40.0,BAT
BulkUser_1841,41,-880.0,true,false,BulkCar_1,SADNESS,241.0,3.0,HAMMER
BulkUser_1842,42,-879.5,false,false,BulkCar_2,RAGE,117.0,42.0,RIFLE
BulkUser_1843,43,-879.0,true,true,BulkCar_3,CALM,242.0,3.0,MACHINE_GUN
BulkUser_1844,44,-878.5,false,false,BulkCar_4,SADNESS,119.0,44.0,BAT
BulkUser_1845,45,-878.0,true,false,BulkCar_5,RAGE,243.0,3.0,HAMMER
BulkUser_1846,46,-877.5,false,true,BulkCar_6,CALM,121.0,46.0,RIFLE
BulkUser_1847,47,-877.0,true,false,BulkCar_7,SADNESS,244.0,3.0,MACHINE_GUN
BulkUser_1848,48,-876.5,false,false,BulkCar_8,RAGE,123.0,48.0,BAT
BulkUser_1849,49,-876.0,true,true,BulkCar_9,CALM,245.0,3.0,HAMMER
BulkUser_1850,50,-875.5,false,false,BulkCar_10,SADNESS,125.0,50.0,RIFLE
BulkUser_1851,51,-900.0,true,false,BulkCar_11,RAGE,246.0,3.0,MACHINE_GUN
BulkUser_1852,52,-899.5,false,true,BulkCar_12,CALM,127.0,52.0,BAT
BulkUser_1853,53,-899.0,true,false,BulkCar_13,SADNESS,247.0,3.0,HAMMER
BulkUser_1854,54,-898.5,false,false,BulkCar_14,RAGE,129.0,54.0,RIFLE
BulkUser_1855,55,-898.0,true,true,BulkCar_15,CALM,248.0,3.0,MACHINE_GUN
BulkUser_1856,56,-897.5,false,false,BulkCar_16,SADNESS,131.0,56.0,BAT
BulkUser_1857,57,-897.0,true,false,BulkCar_17,RAGE,249.0,3.0,HAMMER
BulkUser_1858,58,-896.5,false,true,BulkCar_18,CALM,133.0,58.0,RIFLE
BulkUser_1859,59,-896.0,true,false,BulkCar_19,SADNESS,250.0,3.0,MACHINE_GUN
BulkUser_1860,60,-895.5,false,false,BulkCar_20,RAGE,135.0,60.0,BAT
BulkUser_1861,61,-895.0,true,true,BulkCar_1,CALM,251.0,3.0,HAMMER
BulkUser_1862,62,-894.5,false,false,BulkCar_2,SADNESS,137.0,62.0,RIFLE
BulkUser_1863,63,-894.0,true,false,BulkCar_3,RAGE,252.0,3.0,MACHINE_GUN
BulkUser_1864,64,-893.5,false,true,BulkCar_4,CALM,139.0,64.0,BAT
BulkUser_1865,65,-893.0,true,false,BulkCar_5,SADNESS,253.0,3.0,HAMMER
BulkUser_1866,66,-892.5,false,false,BulkCar_6,RAGE,141.0,66.0,RIFLE
BulkUser_1867,67,-892.0,true,true,BulkCar_7,CALM,254.0,3.0,MACHINE_GUN
BulkUser_1868,68,-891.5,false,false,BulkCar_8,SADNESS,143.0,68.0,BAT
BulkUser_1869,69,-891.0,true,false,BulkCar_9,RAGE,255.0,3.0,HAMMER
BulkUser_1870,70,-890.5,false,true,BulkCar_10,CALM,145.0,70.0,RIFLE
BulkUser_1871,71,-890.0,true,false,BulkCar_11,SADNESS,256.0,3.0,MACHINE_GUN
BulkUser_1872,72,-889.5,false,false,BulkCar_12,RAGE,147.0,72.0,BAT
BulkUser_1873,73,-889.0,true,true,BulkCar_13,CALM,257.0,3.0,HAMMER
BulkUser_1874,74,-888.5,false,false,BulkCar_14,SADNESS,149.0,74.0,RIFLE
BulkUser_1875,75,-888.0,true,false,BulkCar_15,RAGE,258.0,3.0,MACHINE_GUN
BulkUser_1876,76,-887.5,false,true,BulkCar_16,CALM,151.0,76.0,BAT
BulkUser_1877,77,-887.0,true,false,BulkCar_17,SADNESS,259.0,3.0,HAMMER
BulkUser_1878,78,-886.5,false,false,BulkCar_18,RAGE,153.0,78.0,RIFLE
BulkUser_1879,79,-886.0,true,true,BulkCar_19,CALM,260.0,3.0,MACHINE_GUN
BulkUser_1880,80,-885.5,false,false,BulkCar_20,SADNESS,155.0,80.0,BAT
BulkUser_1881,81,-885.0,true,false,BulkCar_1,RAGE,261.0,3.0,HAMMER
BulkUser_1882,82,-884.5,false,true,BulkCar_2,CALM,157.0,82.0,RIFLE
BulkUser_1883,83,-884.0,true,false,BulkCar_3,SADNESS,262.0,3.0,MACHINE_GUN
BulkUser_1884,84,-883.5,false,false,BulkCar_4,RAGE,159.0,84.0,BAT
BulkUser_1885,85,-883.0,true,true,BulkCar_5,CALM,263.0,3.0,HAMMER
BulkUser_1886,86,-882.5,false,false,BulkCar_6,SADNESS,161.0,86.0,RIFLE
BulkUser_1887,87,-882.0,true,false,BulkCar_7,RAGE,264.0,3.0,MACHINE_GUN
BulkUser_1888,88,-881.5,false,true,BulkCar_8,CALM,163.0,88.0,BAT
BulkUser_1889,89,-881.0,true,false,BulkCar_9,SADNESS,265.0,3.0,HAMMER
BulkUser_1890,90,-880.5,false,false,BulkCar_10,RAGE,165.0,90.0,RIFLE
BulkUser_1891,91,-880.0,true,true,BulkCar_11,CALM,266.0,3.0,MACHINE_GUN
BulkUser_1892,92,-879.5,false,false,BulkCar_12,SADNESS,167.0,92.0,BAT
BulkUser_1893,93,-879.0,true,false,BulkCar_13,RAGE,267.0,3.0,HAMMER
BulkUser_1894,94,-878.5,false,true,BulkCar_14,CALM,169.0,94.0,RIFLE
BulkUser_1895,95,-878.0,true,false,BulkCar_15,SADNESS,268.0,3.0,MACHINE_GUN
BulkUser_1896,96,-877.5,false,false,BulkCar_16,RAGE,171.0,96.0,BAT
BulkUser_1897,97,-877.0,true,true,BulkCar_17,CALM,269.0,3.0,HAMMER
BulkUser_1898,98,-876.5,false,false,BulkCar_18,SADNESS,173.0,98.0,RIFLE
BulkUser_1899,99,-876.0,true,false,BulkCar_19,RAGE,270.0,3.0,MACHINE_GUN
BulkUser_1900,100,-875.5,false,true,BulkCar_20,CALM,175.0,100.0,BAT
BulkUser_1901,1,-900.0,true,false,BulkCar_1,SADNESS,271.0,3.0,HAMMER
BulkUser_1902,2,-899.5,false,false,BulkCar_2,RAGE,177.0,102.0,RIFLE
BulkUser_1903,3,-899.0,true,true,BulkCar_3,CALM,272.0,3.0,MACHINE_GUN
BulkUser_1904,4,-898.5,false,false,BulkCar_4,SADNESS,179.0,104.0,BAT
BulkUser_1905,5,-898.0,true,false,BulkCar_5,RAGE,273.0,3.0,HAMMER
BulkUser_1906,6,-897.5,false,true,BulkCar_6,CALM,181.0,106.0,RIFLE
BulkUser_1907,7,-897.0,true,false,BulkCar_7,SADNESS,274.0,3.0,MACHINE_GUN
BulkUser_1908,8,-896.5,false,false,BulkCar_8,RAGE,183.0,108.0,BAT
BulkUser_1909,9,-896.0,true,true,BulkCar_9,CALM,275.0,3.0,HAMMER
BulkUser_1910,10,-895.5,false,false,BulkCar_10,SADNESS,185.0,110.0,RIFLE
BulkUser_1911,11,-895.0,true,false,BulkCar_11,RAGE,276.0,3.0,MACHINE_GUN
BulkUser_1912,12,-894.5,false,true,BulkCar_12,CALM,187.0,112.0,BAT
BulkUser_1913,13,-894.0,true,false,BulkCar_13,SADNESS,277.0,3.0,HAMMER
BulkUser_1914,14,-893.5,false,false,BulkCar_14,RAGE,189.0,114.0,RIFLE
BulkUser_1915,15,-893.0,true,true,BulkCar_15,CALM,278.0,3.0,MACHINE_GUN
BulkUser_1916,16,-892.5,false,false,BulkCar_16,SADNESS,191.0,116.0,BAT
BulkUser_1917,17,-892.0,true,false,BulkCar_17,RAGE,279.0,3.0,HAMMER
BulkUser_1918,18,-891.5,false,true,BulkCar_18,CALM,193.0,118.0,RIFLE
BulkUser_1919,19,-891.0,true,false,BulkCar_19,SADNESS,280.0,3.0,MACHINE_GUN
BulkUser_1920,20,-890.5,false,false,BulkCar_20,RAGE,195.0,120.0,BAT
BulkUser_1921,21,-890.0,true,true,BulkCar_1,CALM,281.0,3.0,HAMMER
BulkUser_1922,22,-889.5,false,false,BulkCar_2,SADNESS,197.0,2.0,RIFLE
BulkUser_1923,23,-889.0,true,false,BulkCar_3,RAGE,282.0,3.0,MACHINE_GUN
BulkUser_1924,24,-888.5,false,true,BulkCar_4,CALM,199.0,4.0,BAT
BulkUser_1925,25,-888.0,true,false,BulkCar_5,SADNESS,283.0,3.0,HAMMER
BulkUser_1926,26,-887.5,false,false,BulkCar_6,RAGE,201.0,6.0,RIFLE
BulkUser_1927,27,-887.0,true,true,BulkCar_7,CALM,284.0,3.0,MACHINE_GUN
BulkUser_1928,28,-886.5,false,false,BulkCar_8,SADNESS,203.0,8.0,BAT
BulkUser_1929,29,-886.0,true,false,BulkCar_9,RAGE,285.0,3.0,HAMMER
BulkUser_1930,30,-885.5,false,true,BulkCar_10,CALM,205.0,10.0,RIFLE
BulkUser_1931,31,-885.0,true,false,BulkCar_11,SADNESS,286.0,3.0,MACHINE_GUN
BulkUser_1932,32,-884.5,false,false,BulkCar_12,RAGE,207.0,12.0,BAT
BulkUser_1933,33,-884.0,true,true,BulkCar_13,CALM,287.0,3.0,HAMMER
BulkUser_1934,34,-883.5,false,false,BulkCar_14,SADNESS,209.0,14.0,RIFLE
BulkUser_1935,35,-883.0,true,false,BulkCar_15,RAGE,288.0,3.0,MACHINE_GUN
BulkUser_1936,36,-882.5,false,true,BulkCar_16,CALM,211.0,16.0,BAT
BulkUser_1937,37,-882.0,true,false,BulkCar_17,SADNESS,289.0,3.0,HAMMER
BulkUser_1938,38,-881.5,false,false,BulkCar_18,RAGE,213.0,18.0,RIFLE
BulkUser_1939,39,-881.0,true,true,BulkCar_19,CALM,290.0,3.0,MACHINE_GUN
BulkUser_1940,40,-880.5,false,false,BulkCar_20,SADNESS,215.0,20.0,BAT
BulkUser_1941,41,-880.0,true,false,BulkCar_1,RAGE,291.0,3.0,HAMMER
BulkUser_1942,42,-879.5,false,true,BulkCar_2,CALM,217.0,22.0,RIFLE
BulkUser_1943,43,-879.0,true,false,BulkCar_3,SADNESS,292.0,3.0,MACHINE_GUN
BulkUser_1944,44,-878.5,false,false,BulkCar_4,RAGE,219.0,24.0,BAT
BulkUser_1945,45,-878.0,true,true,BulkCar_5,CALM,293.0,3.0,HAMMER
BulkUser_1946,46,-877.5,false,false,BulkCar_6,SADNESS,221.0,26.0,RIFLE
BulkUser_1947,47,-877.0,true,false,BulkCar_7,RAGE,294.0,3.0,MACHINE_GUN
BulkUser_1948,48,-876.5,false,true,BulkCar_8,CALM,223.0,28.0,BAT
BulkUser_1949,49,-876.0,true,false,BulkCar_9,SADNESS,295.0,3.0,HAMMER
BulkUser_1950,50,-875.5,false,false,BulkCar_10,RAGE,225.0,30.0,RIFLE
BulkUser_1951,51,-900.0,true,true,BulkCar_11,CALM,296.0,3.0,MACHINE_GUN
BulkUser_1952,52,-899.5,false,false,BulkCar_12,SADNESS,227.0,32.0,BAT
BulkUser_1953,53,-899.0,true,false,BulkCar_13,RAGE,297.0,3.0,HAMMER
BulkUser_1954,54,-898.5,false,true,BulkCar_14,CALM,229.0,34.0,RIFLE
BulkUser_1955,55,-898.0,true,false,BulkCar_15,SADNESS,298.0,3.0,MACHINE_GUN
BulkUser_1956,56,-897.5,false,false,BulkCar_16,RAGE,231.0,36.0,BAT
BulkUser_1957,57,-897.0,true,true,BulkCar_17,CALM,299.0,3.0,HAMMER
BulkUser_1958,58,-896.5,false,false,BulkCar_18,SADNESS,233.0,38.0,RIFLE
BulkUser_1959,59,-896.0,true,false,BulkCar_19,RAGE,300.0,3.0,MACHINE_GUN
BulkUser_1960,60,-895.5,false,true,BulkCar_20,CALM,235.0,40.0,BAT
BulkUser_1961,61,-895.0,true,false,BulkCar_1,SADNESS,301.0,3.0,HAMMER
BulkUser_1962,62,-894.5,false,false,BulkCar_2,RAGE,237.0,42.0,RIFLE
BulkUser_1963,63,-894.0,true,true,BulkCar_3,CALM,302.0,3.0,MACHINE_GUN
BulkUser_1964,64,-893.5,false,false,BulkCar_4,SADNESS,239.0,44.0,BAT
BulkUser_1965,65,-893.0,true,false,BulkCar_5,RAGE,303.0,3.0,HAMMER
BulkUser_1966,66,-892.5,false,true,BulkCar_6,CALM,241.0,46.0,RIFLE
BulkUser_1967,67,-892.0,true,false,BulkCar_7,SADNESS,304.0,3.0,MACHINE_GUN
BulkUser_1968,68,-891.5,false,false,BulkCar_8,RAGE,243.0,48.0,BAT
BulkUser_1969,69,-891.0,true,true,BulkCar_9,CALM,305.0,3.0,HAMMER
BulkUser_1970,70,-890.5,false,false,BulkCar_10,SADNESS,245.0,50.0,RIFLE
BulkUser_1971,71,-890.0,true,false,BulkCar_11,RAGE,306.0,3.0,MACHINE_GUN
BulkUser_1972,72,-889.5,false,true,BulkCar_12,CALM,247.0,52.0,BAT
BulkUser_1973,73,-889.0,true,false,BulkCar_13,SADNESS,307.0,3.0,HAMMER
BulkUser_1974,74,-888.5,false,false,BulkCar_14,RAGE,249.0,54.0,RIFLE
BulkUser_1975,75,-888.0,true,true,BulkCar_15,CALM,308.0,3.0,MACHINE_GUN
BulkUser_1976,76,-887.5,false,false,BulkCar_16,SADNESS,251.0,56.0,BAT
BulkUser_1977,77,-887.0,true,false,BulkCar_17,RAGE,309.0,3.0,HAMMER
BulkUser_1978,78,-886.5,false,true,BulkCar_18,CALM,253.0,58.0,RIFLE
BulkUser_1979,79,-886.0,true,false,BulkCar_19,SADNESS,310.0,3.0,MACHINE_GUN
BulkUser_1980,80,-885.5,false,false,BulkCar_20,RAGE,255.0,60.0,BAT
BulkUser_1981,81,-885.0,true,true,BulkCar_1,CALM,311.0,3.0,HAMMER
BulkUser_1982,82,-884.5,false,false,BulkCar_2,SADNESS,257.0,62.0,RIFLE
BulkUser_1983,83,-884.0,true,false,BulkCar_3,RAGE,312.0,3.0,MACHINE_GUN
BulkUser_1984,84,-883.5,false,true,BulkCar_4,CALM,259.0,64.0,BAT
BulkUser_1985,85,-883.0,true,false,BulkCar_5,SADNESS,313.0,3.0,HAMMER
BulkUser_1986,86,-882.5,false,false,BulkCar_6,RAGE,261.0,66.0,RIFLE
BulkUser_1987,87,-882.0,true,true,BulkCar_7,CALM,314.0,3.0,MACHINE_GUN
BulkUser_1988,88,-881.5,false,false,BulkCar_8,SADNESS,263.0,68.0,BAT
BulkUser_1989,89,-881.0,true,false,BulkCar_9,RAGE,315.0,3.0,HAMMER
BulkUser_1990,90,-880.5,false,true,BulkCar_10,CALM,265.0,70.0,RIFLE
BulkUser_1991,91,-880.0,true,false,BulkCar_11,SADNESS,316.0,3.0,MACHINE_GUN
BulkUser_1992,92,-879.5,false,false,BulkCar_12,RAGE,267.0,72.0,BAT
BulkUser_1993,93,-879.0,true,true,BulkCar_13,CALM,317.0,3.0,HAMMER
BulkUser_1994,94,-878.5,false,false,BulkCar_14,SADNESS,269.0,74.0,RIFLE
BulkUser_1995,95,-878.0,true,false,BulkCar_15,RAGE,318.0,3.0,MACHINE_GUN
BulkUser_1996,96,-877.5,false,true,BulkCar_16,CALM,271.0,76.0,BAT
BulkUser_1997,97,-877.0,true,false,BulkCar_17,SADNESS,319.0,3.0,HAMMER
BulkUser_1998,98,-876.5,false,false,BulkCar_18,RAGE,273.0,78.0,RIFLE
BulkUser_1999,99,-876.0,true,true,BulkCar_19,CALM,320.0,3.0,MACHINE_GUN
BulkUser_2000,100,-875.5,false,false,BulkCar_20,SADNESS,275.0,80.0,BAT
