name,coordinates.x,coordinates.y,realHero,hasToothpick,car.name,mood,impactSpeed,minutesOfWaiting,weaponType
BulkUser_2293,93,-879.0,true,true,BulkCar_13,CALM,127.0,4.0,HAMMER
BulkUser_2294,94,-878.5,false,false,BulkCar_14,SADNESS,224.0,14.0,RIFLE
BulkUser_2295,95,-878.0,true,false,BulkCar_15,RAGE,128.0,4.0,MACHINE_GUN
BulkUser_2296,96,-877.5,false,true,BulkCar_16,CALM,226.0,16.0,BAT
BulkUser_2297,97,-877.0,true,false,BulkCar_17,SADNESS,129.0,4.0,HAMMER
BulkUser_2298,98,-876.5,false,false,BulkCar_18,RAGE,228.0,18.0,RIFLE
BulkUser_2299,99,-876.0,true,true,BulkCar_19,CALM,130.0,4.0,MACHINE_GUN
BulkUser_2300,100,-875.5,false,false,BulkCar_20,SADNESS,230.0,20.0,BAT
BulkUser_2301,1,-900.0,true,false,BulkCar_1,RAGE,131.0,4.0,HAMMER
BulkUser_2302,2,-899.5,false,true,BulkCar_2,CALM,232.0,22.0,RIFLE
BulkUser_2303,3,-899.0,true,false,BulkCar_3,SADNESS,132.0,4.0,MACHINE_GUN
BulkUser_2304,4,-898.5,false,false,BulkCar_4,RAGE,234.0,24.0,BAT
BulkUser_2305,5,-898.0,true,true,BulkCar_5,CALM,133.0,4.0,HAMMER
BulkUser_2306,6,-897.5,false,false,BulkCar_6,SADNESS,236.0,26.0,RIFLE
BulkUser_2307,7,-897.0,true,false,BulkCar_7,RAGE,134.0,4.0,MACHINE_GUN
BulkUser_2308,8,-896.5,false,true,BulkCar_8,CALM,238.0,28.0,BAT
BulkUser_2309,9,-896.0,true,false,BulkCar_9,SADNESS,135.0,4.0,HAMMER
BulkUser_2310,10,-895.5,false,false,BulkCar_10,RAGE,240.0,30.0,RIFLE
BulkUser_2311,11,-895.0,true,true,BulkCar_11,CALM,136.0,4.0,MACHINE_GUN
BulkUser_2312,12,-894.5,false,false,BulkCar_12,SADNESS,242.0,32.0,BAT
BulkUser_2313,13,-894.0,true,false,BulkCar_13,RAGE,137.0,4.0,HAMMER
BulkUser_2314,14,-893.5,false,true,BulkCar_14,CALM,244.0,34.0,RIFLE
BulkUser_2315,15,-893.0,true,false,BulkCar_15,SADNESS,138.0,4.0,MACHINE_GUN
BulkUser_2316,16,-892.5,false,false,BulkCar_16,RAGE,246.0,36.0,BAT
BulkUser_2317,17,-892.0,true,true,BulkCar_17,CALM,139.0,4.0,HAMMER
BulkUser_2318,18,-891.5,false,false,BulkCar_18,SADNESS,248.0,38.0,RIFLE
BulkUser_2319,19,-891.0,true,false,BulkCar_19,RAGE,140.0,4.0,MACHINE_GUN
BulkUser_2320,20,-890.5,false,true,BulkCar_20,CALM,250.0,40.0,BAT
BulkUser_2321,21,-890.0,true,false,BulkCar_1,SADNESS,141.0,4.0,HAMMER
BulkUser_2322,22,-889.5,false,false,BulkCar_2,RAGE,252.0,42.0,RIFLE
BulkUser_2323,23,-889.0,true,true,BulkCar_3,CALM,142.0,4.0,MACHINE_GUN
BulkUser_2324,24,-888.5,false,false,BulkCar_4,SADNESS,254.0,44.0,BAT
BulkUser_2325,25,-888.0,true,false,BulkCar_5,RAGE,143.0,4.0,HAMMER
BulkUser_2326,26,-887.5,false,true,BulkCar_6,CALM,256.0,46.0,RIFLE
BulkUser_2327,27,-887.0,true,false,BulkCar_7,SADNESS,144.0,4.0,MACHINE_GUN
BulkUser_2328,28,-886.5,false,false,BulkCar_8,RAGE,258.0,48.0,BAT
BulkUser_2329,29,-886.0,true,true,BulkCar_9,CALM,145.0,4.0,HAMMER
BulkUser_2330,30,-885.5,false,false,BulkCar_10,SADNESS,260.0,50.0,RIFLE
BulkUser_2331,31,-885.0,true,false,BulkCar_11,RAGE,146.0,4.0,MACHINE_GUN
BulkUser_2332,32,-884.5,false,true,BulkCar_12,CALM,262.0,52.0,BAT
BulkUser_2333,33,-884.0,true,false,BulkCar_13,SADNESS,147.0,4.0,HAMMER
BulkUser_2334,34,-883.5,false,false,BulkCar_14,RAGE,264.0,54.0,RIFLE
BulkUser_2335,35,-883.0,true,true,BulkCar_15,CALM,148.0,4.0,MACHINE_GUN
BulkUser_2336,36,-882.5,false,false,BulkCar_16,SADNESS,266.0,56.0,BAT
BulkUser_2337,37,-882.0,true,false,BulkCar_17,RAGE,149.0,4.0,HAMMER
BulkUser_2338,38,-881.5,false,true,BulkCar_18,CALM,268.0,58.0,RIFLE
BulkUser_2339,39,-881.0,true,false,BulkCar_19,SADNESS,150.0,4.0,MACHINE_GUN
BulkUser_2340,40,-880.5,false,false,BulkCar_20,RAGE,270.0,60.0,BAT
BulkUser_2341,41,-880.0,true,true,BulkCar_1,CALM,151.0,4.0,HAMMER
BulkUser_2342,42,-879.5,false,false,BulkCar_2,SADNESS,272.0,62.0,RIFLE
BulkUser_2343,43,-879.0,true,false,BulkCar_3,RAGE,152.0,4.0,MACHINE_GUN
BulkUser_2344,44,-878.5,false,true,BulkCar_4,CALM,274.0,64.0,BAT
BulkUser_2345,45,-878.0,true,false,BulkCar_5,SADNESS,153.0,4.0,HAMMER
BulkUser_2346,46,-877.5,false,false,BulkCar_6,RAGE,276.0,66.0,RIFLE
BulkUser_2347,47,-877.0,true,true,BulkCar_7,CALM,154.0,4.0,MACHINE_GUN
BulkUser_2348,48,-876.5,false,false,BulkCar_8,SADNESS,278.0,68.0,BAT
BulkUser_2349,49,-876.0,true,false,BulkCar_9,RAGE,155.0,4.0,HAMMER
BulkUser_2350,50,-875.5,false,true,BulkCar_10,CALM,280.0,70.0,RIFLE
BulkUser_2351,51,-900.0,true,false,BulkCar_11,SADNESS,156.0,4.0,MACHINE_GUN
BulkUser_2352,52,-899.5,false,false,BulkCar_12,RAGE,282.0,72.0,BAT
BulkUser_2353,53,-899.0,true,true,BulkCar_13,CALM,157.0,4.0,HAMMER
BulkUser_2354,54,-898.5,false,false,BulkCar_14,SADNESS,284.0,74.0,RIFLE
BulkUser_2355,55,-898.0,true,false,BulkCar_15,RAGE,158.0,4.0,MACHINE_GUN
BulkUser_2356,56,-897.5,false,true,BulkCar_16,CALM,286.0,76.0,BAT
BulkUser_2357,57,-897.0,true,false,BulkCar_17,SADNESS,159.0,4.0,HAMMER
BulkUser_2358,58,-896.5,false,false,BulkCar_18,RAGE,288.0,78.0,RIFLE
BulkUser_2359,59,-896.0,true,true,BulkCar_19,CALM,160.0,4.0,MACHINE_GUN
BulkUser_2360,60,-895.5,false,false,BulkCar_20,SADNESS,290.0,80.0,BAT
BulkUser_2361,61,-895.0,true,false,BulkCar_1,RAGE,161.0,4.0,HAMMER
BulkUser_2362,62,-894.5,false,true,BulkCar_2,CALM,292.0,82.0,RIFLE
BulkUser_2363,63,-894.0,true,false,BulkCar_3,SADNESS,162.0,4.0,MACHINE_GUN
BulkUser_2364,64,-893.5,false,false,BulkCar_4,RAGE,294.0,84.0,BAT
BulkUser_2365,65,-893.0,true,true,BulkCar_5,CALM,163.0,4.0,HAMMER
BulkUser_2366,66,-892.5,false,false,BulkCar_6,SADNESS,296.0,86.0,RIFLE
BulkUser_2367,67,-892.0,true,false,BulkCar_7,RAGE,164.0,4.0,MACHINE_GUN
BulkUser_2368,68,-891.5,false,true,BulkCar_8,CALM,298.0,88.0,BAT
BulkUser_2369,69,-891.0,true,false,BulkCar_9,SADNESS,165.0,4.0,HAMMER
BulkUser_2370,70,-890.5,false,false,BulkCar_10,RAGE,300.0,90.0,RIFLE
BulkUser_2371,71,-890.0,true,true,BulkCar_11,CALM,166.0,4.0,MACHINE_GUN
BulkUser_2372,72,-889.5,false,false,BulkCar_12,SADNESS,302.0,92.0,BAT
BulkUser_2373,73,-889.0,true,false,BulkCar_13,RAGE,167.0,4.0,HAMMER
BulkUser_2374,74,-888.5,false,true,BulkCar_14,CALM,304.0,94.0,RIFLE
BulkUser_2375,75,-888.0,true,false,BulkCar_15,SADNESS,168.0,4.0,MACHINE_GUN
BulkUser_2376,76,-887.5,false,false,BulkCar_16,RAGE,306.0,96.0,BAT
BulkUser_2377,77,-887.0,true,true,BulkCar_17,CALM,169.0,4.0,HAMMER
BulkUser_2378,78,-886.5,false,false,BulkCar_18,SADNESS,308.0,98.0,RIFLE
BulkUser_2379,79,-886.0,true,false,BulkCar_19,RAGE,170.0,4.0,MACHINE_GUN
BulkUser_2380,80,-885.5,false,true,BulkCar_20,CALM,310.0,100.0,BAT
BulkUser_2381,81,-885.0,true,false,BulkCar_1,SADNESS,171.0,4.0,HAMMER
BulkUser_2382,82,-884.5,false,false,BulkCar_2,RAGE,312.0,102.0,RIFLE
BulkUser_2383,83,-884.0,true,true,BulkCar_3,CALM,172.0,4.0,MACHINE_GUN
BulkUser_2384,84,-883.5,false,false,BulkCar_4,SADNESS,314.0,104.0,BAT
BulkUser_2385,85,-883.0,true,false,BulkCar_5,RAGE,173.0,4.0,HAMMER
BulkUser_2386,86,-882.5,false,true,BulkCar_6,CALM,316.0,106.0,RIFLE
BulkUser_2387,87,-882.0,true,false,BulkCar_7,SADNESS,174.0,4.0,MACHINE_GUN
BulkUser_2388,88,-881.5,false,false,BulkCar_8,RAGE,318.0,108.0,BAT
BulkUser_2389,89,-881.0,true,true,BulkCar_9,CALM,175.0,4.0,HAMMER
BulkUser_2390,90,-880.5,false,false,BulkCar_10,SADNESS,320.0,110.0,RIFLE
BulkUser_2391,91,-880.0,true,false,BulkCar_11,RAGE,176.0,4.0,MACHINE_GUN
BulkUser_2392,92,-879.5,false,true,BulkCar_12,CALM,322.0,112.0,BAT
BulkUser_2393,93,-879.0,true,false,BulkCar_13,SADNESS,177.0,4.0,HAMMER
BulkUser_2394,94,-878.5,false,false,BulkCar_14,RAGE,324.0,114.0,RIFLE
BulkUser_2395,95,-878.0,true,true,BulkCar_15,CALM,178.0,4.0,MACHINE_GUN
BulkUser_2396,96,-877.5,false,false,BulkCar_16,SADNESS,326.0,116.0,BAT
BulkUser_2397,97,-877.0,true,false,BulkCar_17,RAGE,179.0,4.0,HAMMER
BulkUser_2398,98,-876.5,false,true,BulkCar_18,CALM,328.0,118.0,RIFLE
BulkUser_2399,99,-876.0,true,false,BulkCar_19,SADNESS,180.0,4.0,MACHINE_GUN
BulkUser_2400,100,-875.5,false,false,BulkCar_20,RAGE,330.0,120.0,BAT
BulkUser_2401,1,-900.0,true,true,BulkCar_1,CALM,181.0,4.0,HAMMER
BulkUser_2402,2,-899.5,false,false,BulkCar_2,SADNESS,332.0,2.0,RIFLE
BulkUser_2403,3,-899.0,true,false,BulkCar_3,RAGE,182.0,4.0,MACHINE_GUN
BulkUser_2404,4,-898.5,false,true,BulkCar_4,CALM,334.0,4.0,BAT
BulkUser_2405,5,-898.0,true,false,BulkCar_5,SADNESS,183.0,4.0,HAMMER
BulkUser_2406,6,-897.5,false,false,BulkCar_6,RAGE,336.0,6.0,RIFLE
BulkUser_2407,7,-897.0,true,true,BulkCar_7,CALM,184.0,4.0,MACHINE_GUN
BulkUser_2408,8,-896.5,false,false,BulkCar_8,SADNESS,338.0,8.0,BAT
BulkUser_2409,9,-896.0,true,false,BulkCar_9,RAGE,185.0,4.0,HAMMER
BulkUser_2410,10,-895.5,false,true,BulkCar_10,CALM,340.0,10.0,RIFLE
BulkUser_2411,11,-895.0,true,false,BulkCar_11,SADNESS,186.0,4.0,MACHINE_GUN
BulkUser_2412,12,-894.5,false,false,BulkCar_12,RAGE,342.0,12.0,BAT
BulkUser_2413,13,-894.0,true,true,BulkCar_13,CALM,187.0,4.0,HAMMER
BulkUser_2414,14,-893.5,false,false,BulkCar_14,SADNESS,344.0,14.0,RIFLE
BulkUser_2415,15,-893.0,true,false,BulkCar_15,RAGE,188.0,4.0,MACHINE_GUN
BulkUser_2416,16,-892.5,false,true,BulkCar_16,CALM,1.0,16.0,BAT
BulkUser_2417,17,-892.0,true,false,BulkCar_17,SADNESS,189.0,4.0,HAMMER
BulkUser_2418,18,-891.5,false,false,BulkCar_18,RAGE,3.0,18.0,RIFLE
BulkUser_2419,19,-891.0,true,true,BulkCar_19,CALM,190.0,4.0,MACHINE_GUN
BulkUser_2420,20,-890.5,false,false,BulkCar_20,SADNESS,5.0,20.0,BAT
BulkUser_2421,21,-890.0,true,false,BulkCar_1,RAGE,191.0,4.0,HAMMER
BulkUser_2422,22,-889.5,false,true,BulkCar_2,CALM,7.0,22.0,RIFLE
BulkUser_2423,23,-889.0,true,false,BulkCar_3,SADNESS,192.0,4.0,MACHINE_GUN
BulkUser_2424,24,-888.5,false,false,BulkCar_4,RAGE,9.0,24.0,BAT
BulkUser_2425,25,-888.0,true,true,BulkCar_5,CALM,193.0,4.0,HAMMER
BulkUser_2426,26,-887.5,false,false,BulkCar_6,SADNESS,11.0,26.0,RIFLE
BulkUser_2427,27,-887.0,true,false,BulkCar_7,RAGE,194.0,4.0,MACHINE_GUN
BulkUser_2428,28,-886.5,false,true,BulkCar_8,CALM,13.0,28.0,BAT
BulkUser_2429,29,-886.0,true,false,BulkCar_9,SADNESS,195.0,4.0,HAMMER
BulkUser_2430,30,-885.5,false,false,BulkCar_10,RAGE,15.0,30.0,RIFLE
BulkUser_2431,31,-885.0,true,true,BulkCar_11,CALM,196.0,4.0,MACHINE_GUN
BulkUser_2432,32,-884.5,false,false,BulkCar_12,SADNESS,17.0,32.0,BAT
BulkUser_2433,33,-884.0,true,false,BulkCar_13,RAGE,197.0,4.0,HAMMER
BulkUser_2434,34,-883.5,false,true,BulkCar_14,CALM,19.0,34.0,RIFLE
BulkUser_2435,35,-883.0,true,false,BulkCar_15,SADNESS,198.0,4.0,MACHINE_GUN
BulkUser_2436,36,-882.5,false,false,BulkCar_16,RAGE,21.0,36.0,BAT
BulkUser_2437,37,-882.0,true,true,BulkCar_17,CALM,199.0,4.0,HAMMER
BulkUser_2438,38,-881.5,false,false,BulkCar_18,SADNESS,23.0,38.0,RIFLE
BulkUser_2439,39,-881.0,true,false,BulkCar_19,RAGE,200.0,4.0,MACHINE_GUN
BulkUser_2440,40,-880.5,false,true,BulkCar_20,CALM,25.0,40.0,BAT
BulkUser_2441,41,-880.0,true,false,BulkCar_1,SADNESS,201.0,4.0,HAMMER
BulkUser_2442,42,-879.5,false,false,BulkCar_2,RAGE,27.0,42.0,RIFLE
BulkUser_2443,43,-879.0,true,true,BulkCar_3,CALM,202.0,4.0,MACHINE_GUN
BulkUser_2444,44,-878.5,false,false,BulkCar_4,SADNESS,29.0,44.0,BAT
BulkUser_2445,45,-878.0,true,false,BulkCar_5,RAGE,203.0,4.0,HAMMER
BulkUser_2446,46,-877.5,false,true,BulkCar_6,CALM,31.0,46.0,RIFLE
BulkUser_2447,47,-877.0,true,false,BulkCar_7,SADNESS,204.0,4.0,MACHINE_GUN
BulkUser_2448,48,-876.5,false,false,BulkCar_8,RAGE,33.0,48.0,BAT
BulkUser_2449,49,-876.0,true,true,BulkCar_9,CALM,205.0,4.0,HAMMER
BulkUser_2450,50,-875.5,false,false,BulkCar_10,SADNESS,35.0,50.0,RIFLE
BulkUser_2451,51,-900.0,true,false,BulkCar_11,RAGE,206.0,4.0,MACHINE_GUN
BulkUser_2452,52,-899.5,false,true,BulkCar_12,CALM,37.0,52.0,BAT
BulkUser_2453,53,-899.0,true,false,BulkCar_13,SADNESS,207.0,4.0,HAMMER
BulkUser_2454,54,-898.5,false,false,BulkCar_14,RAGE,39.0,54.0,RIFLE
BulkUser_2455,55,-898.0,true,true,BulkCar_15,CALM,208.0,4.0,MACHINE_GUN
BulkUser_2456,56,-897.5,false,false,BulkCar_16,SADNESS,41.0,56.0,BAT
BulkUser_2457,57,-897.0,true,false,BulkCar_17,RAGE,209.0,4.0,HAMMER
BulkUser_2458,58,-896.5,false,true,BulkCar_18,CALM,43.0,58.0,RIFLE
BulkUser_2459,59,-896.0,true,false,BulkCar_19,SADNESS,210.0,4.0,MACHINE_GUN
BulkUser_2460,60,-895.5,false,false,BulkCar_20,RAGE,45.0,60.0,BAT
BulkUser_2461,61,-895.0,true,true,BulkCar_1,CALM,211.0,4.0,HAMMER
BulkUser_2462,62,-894.5,false,false,BulkCar_2,SADNESS,47.0,62.0,RIFLE
BulkUser_2463,63,-894.0,true,false,BulkCar_3,RAGE,212.0,4.0,MACHINE_GUN
BulkUser_2464,64,-893.5,false,true,BulkCar_4,CALM,49.0,64.0,BAT
BulkUser_2465,65,-893.0,true,false,BulkCar_5,SADNESS,213.0,4.0,HAMMER
BulkUser_2466,66,-892.5,false,false,BulkCar_6,RAGE,51.0,66.0,RIFLE
BulkUser_2467,67,-892.0,true,true,BulkCar_7,CALM,214.0,4.0,MACHINE_GUN
BulkUser_2468,68,-891.5,false,false,BulkCar_8,SADNESS,53.0,68.0,BAT
BulkUser_2469,69,-891.0,true,false,BulkCar_9,RAGE,215.0,4.0,HAMMER
BulkUser_2470,70,-890.5,false,true,BulkCar_10,CALM,55.0,70.0,RIFLE
BulkUser_2471,71,-890.0,true,false,BulkCar_11,SADNESS,216.0,4.0,MACHINE_GUN
BulkUser_2472,72,-889.5,false,false,BulkCar_12,RAGE,57.0,72.0,BAT
BulkUser_2473,73,-889.0,true,true,BulkCar_13,CALM,217.0,4.0,HAMMER
BulkUser_2474,74,-888.5,false,false,BulkCar_14,SADNESS,59.0,74.0,RIFLE
BulkUser_2475,75,-888.0,true,false,BulkCar_15,RAGE,218.0,4.0,MACHINE_GUN
BulkUser_2476,76,-887.5,false,true,BulkCar_16,CALM,61.0,76.0,BAT
BulkUser_2477,77,-887.0,true,false,BulkCar_17,SADNESS,219.0,4.0,HAMMER
BulkUser_2478,78,-886.5,false,false,BulkCar_18,RAGE,63.0,78.0,RIFLE
BulkUser_2479,79,-886.0,true,true,BulkCar_19,CALM,220.0,4.0,MACHINE_GUN
BulkUser_2480,80,-885.5,false,false,BulkCar_20,SADNESS,65.0,80.0,BAT
BulkUser_2481,81,-885.0,true,false,BulkCar_1,RAGE,221.0,4.0,HAMMER
BulkUser_2482,82,-884.5,false,true,BulkCar_2,CALM,67.0,82.0,RIFLE
BulkUser_2483,83,-884.0,true,false,BulkCar_3,SADNESS,222.0,4.0,MACHINE_GUN
BulkUser_2484,84,-883.5,false,false,BulkCar_4,RAGE,69.0,84.0,BAT
BulkUser_2485,85,-883.0,true,true,BulkCar_5,CALM,223.0,4.0,HAMMER
BulkUser_2486,86,-882.5,false,false,BulkCar_6,SADNESS,71.0,86.0,RIFLE
BulkUser_2487,87,-882.0,true,false,BulkCar_7,RAGE,224.0,4.0,MACHINE_GUN
BulkUser_2488,88,-881.5,false,true,BulkCar_8,CALM,73.0,88.0,BAT
BulkUser_2489,89,-881.0,true,false,BulkCar_9,SADNESS,225.0,4.0,HAMMER
BulkUser_2490,90,-880.5,false,false,BulkCar_10,RAGE,75.0,90.0,RIFLE
BulkUser_2491,91,-880.0,true,true,BulkCar_11,CALM,226.0,4.0,MACHINE_GUN
BulkUser_2492,92,-879.5,false,false,BulkCar_12,SADNESS,77.0,92.0,BAT
BulkUser_2493,93,-879.0,true,false,BulkCar_13,RAGE,227.0,4.0,HAMMER
BulkUser_2494,94,-878.5,false,true,BulkCar_14,CALM,79.0,94.0,RIFLE
BulkUser_2495,95,-878.0,true,false,BulkCar_15,SADNESS,228.0,4.0,MACHINE_GUN
BulkUser_2496,96,-877.5,false,false,BulkCar_16,RAGE,81.0,96.0,BAT
BulkUser_2497,97,-877.0,true,true,BulkCar_17,CALM,229.0,4.0,HAMMER
BulkUser_2498,98,-876.5,false,false,BulkCar_18,SADNESS,83.0,98.0,RIFLE
BulkUser_2499,99,-876.0,true,false,BulkCar_19,RAGE,230.0,4.0,MACHINE_GUN
BulkUser_2500,100,-875.5,false,true,BulkCar_20,CALM,85.0,100.0,BAT
