name,coordinates.x,coordinates.y,realHero,hasToothpick,car.name,mood,impactSpeed,minutesOfWaiting,weaponType
BulkUser_299,99,-876.0,true,false,BulkCar_19,SADNESS,150.0,1.0,MACHINE_GUN
BulkUser_300,100,-875.5,false,false,BulkCar_20,RAGE,300.0,60.0,BAT
BulkUser_301,1,-900.0,true,true,BulkCar_1,CALM,151.0,1.0,HAMMER
BulkUser_302,2,-899.5,false,false,BulkCar_2,SADNESS,302.0,62.0,RIFLE
BulkUser_303,3,-899.0,true,false,BulkCar_3,RAGE,152.0,1.0,MACHINE_GUN
BulkUser_304,4,-898.5,false,true,BulkCar_4,CALM,304.0,64.0,BAT
BulkUser_305,5,-898.0,true,false,BulkCar_5,SADNESS,153.0,1.0,HAMMER
BulkUser_306,6,-897.5,false,false,BulkCar_6,RAGE,306.0,66.0,RIFLE
BulkUser_307,7,-897.0,true,true,BulkCar_7,CALM,154.0,1.0,MACHINE_GUN
BulkUser_308,8,-896.5,false,false,BulkCar_8,SADNESS,308.0,68.0,BAT
BulkUser_309,9,-896.0,true,false,BulkCar_9,RAGE,155.0,1.0,HAMMER
BulkUser_310,10,-895.5,false,true,BulkCar_10,CALM,310.0,70.0,RIFLE
BulkUser_311,11,-895.0,true,false,BulkCar_11,SADNESS,156.0,1.0,MACHINE_GUN
BulkUser_312,12,-894.5,false,false,BulkCar_12,RAGE,312.0,72.0,BAT
BulkUser_313,13,-894.0,true,true,BulkCar_13,CALM,157.0,1.0,HAMMER
BulkUser_314,14,-893.5,false,false,BulkCar_14,SADNESS,314.0,74.0,RIFLE
BulkUser_315,15,-893.0,true,false,BulkCar_15,RAGE,158.0,1.0,MACHINE_GUN
BulkUser_316,16,-892.5,false,true,BulkCar_16,CALM,316.0,76.0,BAT
BulkUser_317,17,-892.0,true,false,BulkCar_17,SADNESS,159.0,1.0,HAMMER
BulkUser_318,18,-891.5,false,false,BulkCar_18,RAGE,318.0,78.0,RIFLE
BulkUser_319,19,-891.0,true,true,BulkCar_19,CALM,160.0,1.0,MACHINE_GUN
BulkUser_320,20,-890.5,false,false,BulkCar_20,SADNESS,320.0,80.0,BAT
BulkUser_321,21,-890.0,true,false,BulkCar_1,RAGE,161.0,1.0,HAMMER
BulkUser_322,22,-889.5,false,true,BulkCar_2,CALM,322.0,82.0,RIFLE
BulkUser_323,23,-889.0,true,false,BulkCar_3,SADNESS,162.0,1.0,MACHINE_GUN
BulkUser_324,24,-888.5,false,false,BulkCar_4,RAGE,324.0,84.0,BAT
BulkUser_325,25,-888.0,true,true,BulkCar_5,CALM,163.0,1.0,HAMMER
BulkUser_326,26,-887.5,false,false,BulkCar_6,SADNESS,326.0,86.0,RIFLE
BulkUser_327,27,-887.0,true,false,BulkCar_7,RAGE,164.0,1.0,MACHINE_GUN
BulkUser_328,28,-886.5,false,true,BulkCar_8,CALM,328.0,88.0,BAT
BulkUser_329,29,-886.0,true,false,BulkCar_9,SADNESS,165.0,1.0,HAMMER
BulkUser_330,30,-885.5,false,false,BulkCar_10,RAGE,330.0,90.0,RIFLE
BulkUser_331,31,-885.0,true,true,BulkCar_11,CALM,166.0,1.0,MACHINE_GUN
BulkUser_332,32,-884.5,false,false,BulkCar_12,SADNESS,332.0,92.0,BAT
BulkUser_333,33,-884.0,true,false,BulkCar_13,RAGE,167.0,1.0,HAMMER
BulkUser_334,34,-883.5,false,true,BulkCar_14,CALM,334.0,94.0,RIFLE
BulkUser_335,35,-883.0,true,false,BulkCar_15,SADNESS,168.0,1.0,MACHINE_GUN
BulkUser_336,36,-882.5,false,false,BulkCar_16,RAGE,336.0,96.0,BAT
BulkUser_337,37,-882.0,true,true,BulkCar_17,CALM,169.0,1.0,HAMMER
BulkUser_338,38,-881.5,false,false,BulkCar_18,SADNESS,338.0,98.0,RIFLE
BulkUser_339,39,-881.0,true,false,BulkCar_19,RAGE,170.0,1.0,MACHINE_GUN
BulkUser_340,40,-880.5,false,true,BulkCar_20,CALM,340.0,100.0,BAT
BulkUser_341,41,-880.0,true,false,BulkCar_1,SADNESS,171.0,1.0,HAMMER
BulkUser_342,42,-879.5,false,false,BulkCar_2,RAGE,342.0,102.0,RIFLE
BulkUser_343,43,-879.0,true,true,BulkCar_3,CALM,172.0,1.0,MACHINE_GUN
BulkUser_344,44,-878.5,false,false,BulkCar_4,SADNESS,344.0,104.0,BAT
BulkUser_345,45,-878.0,true,false,BulkCar_5,RAGE,173.0,1.0,HAMMER
BulkUser_346,46,-877.5,false,true,BulkCar_6,CALM,1.0,106.0,RIFLE
BulkUser_347,47,-877.0,true,false,BulkCar_7,SADNESS,174.0,1.0,MACHINE_GUN
BulkUser_348,48,-876.5,false,false,BulkCar_8,RAGE,3.0,108.0,BAT
BulkUser_349,49,-876.0,true,true,BulkCar_9,CALM,175.0,1.0,HAMMER
BulkUser_350,50,-875.5,false,false,BulkCar_10,SADNESS,5.0,110.0,RIFLE
BulkUser_351,51,-900.0,true,false,BulkCar_11,RAGE,176.0,1.0,MACHINE_GUN
BulkUser_352,52,-899.5,false,true,BulkCar_12,CALM,7.0,112.0,BAT
BulkUser_353,53,-899.0,true,false,BulkCar_13,SADNESS,177.0,1.0,HAMMER
BulkUser_354,54,-898.5,false,false,BulkCar_14,RAGE,9.0,114.0,RIFLE
BulkUser_355,55,-898.0,true,true,BulkCar_15,CALM,178.0,1.0,MACHINE_GUN
BulkUser_356,56,-897.5,false,false,BulkCar_16,SADNESS,11.0,116.0,BAT
BulkUser_357,57,-897.0,true,false,BulkCar_17,RAGE,179.0,1.0,HAMMER
BulkUser_358,58,-896.5,false,true,BulkCar_18,CALM,13.0,118.0,RIFLE
BulkUser_359,59,-896.0,true,false,BulkCar_19,SADNESS,180.0,1.0,MACHINE_GUN
BulkUser_360,60,-895.5,false,false,BulkCar_20,RAGE,15.0,120.0,BAT
BulkUser_361,61,-895.0,true,true,BulkCar_1,CALM,181.0,1.0,HAMMER
BulkUser_362,62,-894.5,false,false,BulkCar_2,SADNESS,17.0,2.0,RIFLE
BulkUser_363,63,-894.0,true,false,BulkCar_3,RAGE,182.0,1.0,MACHINE_GUN
BulkUser_364,64,-893.5,false,true,BulkCar_4,CALM,19.0,4.0,BAT
BulkUser_365,65,-893.0,true,false,BulkCar_5,SADNESS,183.0,1.0,HAMMER
BulkUser_366,66,-892.5,false,false,BulkCar_6,RAGE,21.0,6.0,RIFLE
BulkUser_367,67,-892.0,true,true,BulkCar_7,CALM,184.0,1.0,MACHINE_GUN
BulkUser_368,68,-891.5,false,false,BulkCar_8,SADNESS,23.0,8.0,BAT
BulkUser_369,69,-891.0,true,false,BulkCar_9,RAGE,185.0,1.0,HAMMER
BulkUser_370,70,-890.5,false,true,BulkCar_10,CALM,25.0,10.0,RIFLE
BulkUser_371,71,-890.0,true,false,BulkCar_11,SADNESS,186.0,1.0,MACHINE_GUN
BulkUser_372,72,-889.5,false,false,BulkCar_12,RAGE,27.0,12.0,BAT
BulkUser_373,73,-889.0,true,true,BulkCar_13,CALM,187.0,1.0,HAMMER
BulkUser_374,74,-888.5,false,false,BulkCar_14,SADNESS,29.0,14.0,RIFLE
BulkUser_375,75,-888.0,true,false,BulkCar_15,RAGE,188.0,1.0,MACHINE_GUN
BulkUser_376,76,-887.5,false,true,BulkCar_16,CALM,31.0,16.0,BAT
BulkUser_377,77,-887.0,true,false,BulkCar_17,SADNESS,189.0,1.0,HAMMER
BulkUser_378,78,-886.5,false,false,BulkCar_18,RAGE,33.0,18.0,RIFLE
BulkUser_379,79,-886.0,true,true,BulkCar_19,CALM,190.0,1.0,MACHINE_GUN
BulkUser_380,80,-885.5,false,false,BulkCar_20,SADNESS,35.0,20.0,BAT
BulkUser_381,81,-885.0,true,false,BulkCar_1,RAGE,191.0,1.0,HAMMER
BulkUser_382,82,-884.5,false,true,BulkCar_2,CALM,37.0,22.0,RIFLE
BulkUser_383,83,-884.0,true,false,BulkCar_3,SADNESS,192.0,1.0,MACHINE_GUN
BulkUser_384,84,-883.5,false,false,BulkCar_4,RAGE,39.0,24.0,BAT
BulkUser_385,85,-883.0,true,true,BulkCar_5,CALM,193.0,1.0,HAMMER
BulkUser_386,86,-882.5,false,false,BulkCar_6,SADNESS,41.0,26.0,RIFLE
BulkUser_387,87,-882.0,true,false,BulkCar_7,RAGE,194.0,1.0,MACHINE_GUN
BulkUser_388,88,-881.5,false,true,BulkCar_8,CALM,43.0,28.0,BAT
BulkUser_389,89,-881.0,true,false,BulkCar_9,SADNESS,195.0,1.0,HAMMER
BulkUser_390,90,-880.5,false,false,BulkCar_10,RAGE,45.0,30.0,RIFLE
BulkUser_391,91,-880.0,true,true,BulkCar_11,CALM,196.0,1.0,MACHINE_GUN
BulkUser_392,92,-879.5,false,false,BulkCar_12,SADNESS,47.0,32.0,BAT
BulkUser_393,93,-879.0,true,false,BulkCar_13,RAGE,197.0,1.0,HAMMER
BulkUser_394,94,-878.5,false,true,BulkCar_14,CALM,49.0,34.0,RIFLE
BulkUser_395,95,-878.0,true,false,BulkCar_15,SADNESS,198.0,1.0,MACHINE_GUN
BulkUser_396,96,-877.5,false,false,BulkCar_16,RAGE,51.0,36.0,BAT
BulkUser_397,97,-877.0,true,true,BulkCar_17,CALM,199.0,1.0,HAMMER
BulkUser_398,98,-876.5,false,false,BulkCar_18,SADNESS,53.0,38.0,RIFLE
BulkUser_399,99,-876.0,true,false,BulkCar_19,RAGE,200.0,1.0,MACHINE_GUN
BulkUser_400,100,-875.5,false,true,BulkCar_20,CALM,55.0,40.0,BAT
BulkUser_401,1,-900.0,true,false,BulkCar_1,SADNESS,201.0,1.0,HAMMER
BulkUser_402,2,-899.5,false,false,BulkCar_2,RAGE,57.0,42.0,RIFLE
BulkUser_403,3,-899.0,true,true,BulkCar_3,CALM,202.0,1.0,MACHINE_GUN
BulkUser_404,4,-898.5,false,false,BulkCar_4,SADNESS,59.0,44.0,BAT
BulkUser_405,5,-898.0,true,false,BulkCar_5,RAGE,203.0,1.0,HAMMER
BulkUser_406,6,-897.5,false,true,BulkCar_6,CALM,61.0,46.0,RIFLE
BulkUser_407,7,-897.0,true,false,BulkCar_7,SADNESS,204.0,1.0,MACHINE_GUN
BulkUser_408,8,-896.5,false,false,BulkCar_8,RAGE,63.0,48.0,BAT
BulkUser_409,9,-896.0,true,true,BulkCar_9,CALM,205.0,1.0,HAMMER
BulkUser_410,10,-895.5,false,false,BulkCar_10,SADNESS,65.0,50.0,RIFLE
BulkUser_411,11,-895.0,true,false,BulkCar_11,RAGE,206.0,1.0,MACHINE_GUN
BulkUser_412,12,-894.5,false,true,BulkCar_12,CALM,67.0,52.0,BAT
BulkUser_413,13,-894.0,true,false,BulkCar_13,SADNESS,207.0,1.0,HAMMER
BulkUser_414,14,-893.5,false,false,BulkCar_14,RAGE,69.0,54.0,RIFLE
BulkUser_415,15,-893.0,true,true,BulkCar_15,CALM,208.0,1.0,MACHINE_GUN
BulkUser_416,16,-892.5,false,false,BulkCar_16,SADNESS,71.0,56.0,BAT
BulkUser_417,17,-892.0,true,false,BulkCar_17,RAGE,209.0,1.0,HAMMER
BulkUser_418,18,-891.5,false,true,BulkCar_18,CALM,73.0,58.0,RIFLE
BulkUser_419,19,-891.0,true,false,BulkCar_19,SADNESS,210.0,1.0,MACHINE_GUN
BulkUser_420,20,-890.5,false,false,BulkCar_20,RAGE,75.0,60.0,BAT
BulkUser_421,21,-890.0,true,true,BulkCar_1,CALM,211.0,1.0,HAMMER
BulkUser_422,22,-889.5,false,false,BulkCar_2,SADNESS,77.0,62.0,RIFLE
BulkUser_423,23,-889.0,true,false,BulkCar_3,RAGE,212.0,1.0,MACHINE_GUN
BulkUser_424,24,-888.5,false,true,BulkCar_4,CALM,79.0,64.0,BAT
BulkUser_425,25,-888.0,true,false,BulkCar_5,SADNESS,213.0,1.0,HAMMER
BulkUser_426,26,-887.5,false,false,BulkCar_6,RAGE,81.0,66.0,RIFLE
BulkUser_427,27,-887.0,true,true,BulkCar_7,CALM,214.0,1.0,MACHINE_GUN
BulkUser_428,28,-886.5,false,false,BulkCar_8,SADNESS,83.0,68.0,BAT
BulkUser_429,29,-886.0,true,false,BulkCar_9,RAGE,215.0,1.0,HAMMER
BulkUser_430,30,-885.5,false,true,BulkCar_10,CALM,85.0,70.0,RIFLE
BulkUser_431,31,-885.0,true,false,BulkCar_11,SADNESS,216.0,1.0,MACHINE_GUN
BulkUser_432,32,-884.5,false,false,BulkCar_12,RAGE,87.0,72.0,BAT
BulkUser_433,33,-884.0,true,true,BulkCar_13,CALM,217.0,1.0,HAMMER
BulkUser_434,34,-883.5,false,false,BulkCar_14,SADNESS,89.0,74.0,RIFLE
BulkUser_435,35,-883.0,true,false,BulkCar_15,RAGE,218.0,1.0,MACHINE_GUN
BulkUser_436,36,-882.5,false,true,BulkCar_16,CALM,91.0,76.0,BAT
BulkUser_437,37,-882.0,true,false,BulkCar_17,SADNESS,219.0,1.0,HAMMER
BulkUser_438,38,-881.5,false,false,BulkCar_18,RAGE,93.0,78.0,RIFLE
BulkUser_439,39,-881.0,true,true,BulkCar_19,CALM,220.0,1.0,MACHINE_GUN
BulkUser_440,40,-880.5,false,false,BulkCar_20,SADNESS,95.0,80.0,BAT
BulkUser_441,41,-880.0,true,false,BulkCar_1,RAGE,221.0,1.0,HAMMER
BulkUser_442,42,-879.5,false,true,BulkCar_2,CALM,97.0,82.0,RIFLE
BulkUser_443,43,-879.0,true,false,BulkCar_3,SADNESS,222.0,1.0,MACHINE_GUN
BulkUser_444,44,-878.5,false,false,BulkCar_4,RAGE,99.0,84.0,BAT
BulkUser_445,45,-878.0,true,true,BulkCar_5,CALM,223.0,1.0,HAMMER
BulkUser_446,46,-877.5,false,false,BulkCar_6,SADNESS,101.0,86.0,RIFLE
BulkUser_447,47,-877.0,true,false,BulkCar_7,RAGE,224.0,1.0,MACHINE_GUN
BulkUser_448,48,-876.5,false,true,BulkCar_8,CALM,103.0,88.0,BAT
BulkUser_449,49,-876.0,true,false,BulkCar_9,SADNESS,225.0,1.0,HAMMER
BulkUser_450,50,-875.5,false,false,BulkCar_10,RAGE,105.0,90.0,RIFLE
BulkUser_451,51,-900.0,true,true,BulkCar_11,CALM,226.0,1.0,MACHINE_GUN
BulkUser_452,52,-899.5,false,false,BulkCar_12,SADNESS,107.0,92.0,BAT
BulkUser_453,53,-899.0,true,false,BulkCar_13,RAGE,227.0,1.0,HAMMER
BulkUser_454,54,-898.5,false,true,BulkCar_14,CALM,109.0,94.0,RIFLE
BulkUser_455,55,-898.0,true,false,BulkCar_15,SADNESS,228.0,1.0,MACHINE_GUN
BulkUser_456,56,-897.5,false,false,BulkCar_16,RAGE,111.0,96.0,BAT
BulkUser_457,57,-897.0,true,true,BulkCar_17,CALM,229.0,1.0,HAMMER
BulkUser_458,58,-896.5,false,false,BulkCar_18,SADNESS,113.0,98.0,RIFLE
BulkUser_459,59,-896.0,true,false,BulkCar_19,RAGE,230.0,1.0,MACHINE_GUN
BulkUser_460,60,-895.5,false,true,BulkCar_20,CALM,115.0,100.0,BAT
BulkUser_461,61,-895.0,true,false,BulkCar_1,SADNESS,231.0,1.0,HAMMER
BulkUser_462,62,-894.5,false,false,BulkCar_2,RAGE,117.0,102.0,RIFLE
BulkUser_463,63,-894.0,true,true,BulkCar_3,CALM,232.0,1.0,MACHINE_GUN
BulkUser_464,64,-893.5,false,false,BulkCar_4,SADNESS,119.0,104.0,BAT
BulkUser_465,65,-893.0,true,false,BulkCar_5,RAGE,233.0,1.0,HAMMER
BulkUser_466,66,-892.5,false,true,BulkCar_6,CALM,121.0,106.0,RIFLE
BulkUser_467,67,-892.0,true,false,BulkCar_7,SADNESS,234.0,1.0,MACHINE_GUN
BulkUser_468,68,-891.5,false,false,BulkCar_8,RAGE,123.0,108.0,BAT
BulkUser_469,69,-891.0,true,true,BulkCar_9,CALM,235.0,1.0,HAMMER
BulkUser_470,70,-890.5,false,false,BulkCar_10,SADNESS,125.0,110.0,RIFLE
BulkUser_471,71,-890.0,true,false,BulkCar_11,RAGE,236.0,1.0,MACHINE_GUN
BulkUser_472,72,-889.5,false,true,BulkCar_12,CALM,127.0,112.0,BAT
BulkUser_473,73,-889.0,true,false,BulkCar_13,SADNESS,237.0,1.0,HAMMER
BulkUser_474,74,-888.5,false,false,BulkCar_14,RAGE,129.0,114.0,RIFLE
BulkUser_475,75,-888.0,true,true,BulkCar_15,CALM,238.0,1.0,MACHINE_GUN
BulkUser_476,76,-887.5,false,false,BulkCar_16,SADNESS,131.0,116.0,BAT
BulkUser_477,77,-887.0,true,false,BulkCar_17,RAGE,239.0,1.0,HAMMER
BulkUser_478,78,-886.5,false,true,BulkCar_18,CALM,133.0,118.0,RIFLE
BulkUser_479,79,-886.0,true,false,BulkCar_19,SADNESS,240.0,1.0,MACHINE_GUN
BulkUser_480,80,-885.5,false,false,BulkCar_20,RAGE,135.0,120.0,BAT
BulkUser_481,81,-885.0,true,true,BulkCar_1,CALM,241.0,1.0,HAMMER
BulkUser_482,82,-884.5,false,false,BulkCar_2,SADNESS,137.0,2.0,RIFLE
BulkUser_483,83,-884.0,true,false,BulkCar_3,RAGE,242.0,1.0,MACHINE_GUN
BulkUser_484,84,-883.5,false,true,BulkCar_4,CALM,139.0,4.0,BAT
BulkUser_485,85,-883.0,true,false,BulkCar_5,SADNESS,243.0,1.0,HAMMER
BulkUser_486,86,-882.5,false,false,BulkCar_6,RAGE,141.0,6.0,RIFLE
BulkUser_487,87,-882.0,true,true,BulkCar_7,CALM,244.0,1.0,MACHINE_GUN
BulkUser_488,88,-881.5,false,false,BulkCar_8,SADNESS,143.0,8.0,BAT
BulkUser_489,89,-881.0,true,false,BulkCar_9,RAGE,245.0,1.0,HAMMER
BulkUser_490,90,-880.5,false,true,BulkCar_10,CALM,145.0,10.0,RIFLE
BulkUser_491,91,-880.0,true,false,BulkCar_11,SADNESS,246.0,1.0,MACHINE_GUN
BulkUser_492,92,-879.5,false,false,BulkCar_12,RAGE,147.0,12.0,BAT
BulkUser_493,93,-879.0,true,true,BulkCar_13,CALM,247.0,1.0,HAMMER
BulkUser_494,94,-878.5,false,false,BulkCar_14,SADNESS,149.0,14.0,RIFLE
BulkUser_495,95,-878.0,true,false,BulkCar_15,RAGE,248.0,1.0,MACHINE_GUN
BulkUser_496,96,-877.5,false,true,BulkCar_16,CALM,151.0,16.0,BAT
BulkUser_497,97,-877.0,true,false,BulkCar_17,SADNESS,249.0,1.0,HAMMER
BulkUser_498,98,-876.5,false,false,BulkCar_18,RAGE,153.0,18.0,RIFLE
BulkUser_499,99,-876.0,true,true,BulkCar_19,CALM,250.0,1.0,MACHINE_GUN
BulkUser_500,100,-875.5,false,false,BulkCar_20,SADNESS,155.0,20.0,BAT
